text,label
දිනක් කැපුවත් කොළ කියන පාක්ෂිකයෙක් මට කීව බජිරි බත් හරිම රසයිලු.මම ඇහුව කාල තියේද ?.කාලත් නැතිලු ?.,disgust
අදහස් ටිකනම් හොදයි. ඔය කියන දේවල් ඒ විදියටම කරනවානම් හොදටම හොදයි.,joy
විදේශ කටයුතු අමාත්‍යාංශය හරිම හොදයි. අනේ අපිටත් ඒ වාසනාව නැද්ද?,joy
මොනවා වුණත් කයිවාරු ගහන අයට වැඩිය රටට වැඩක් කරලා තියෙනවා.,joy
"වීරවංශ ඇමති තුමා ආවට ගියාට යමි ප්‍රකෂණයක් කරන්නේ නෑ. එතුමා දූරදර්ශීව බෙහෝ දේ කල් ඇතිව රටට හෙලි කරණ අයෙක්. පාර්ලිමේන්තුවේ, රාජ්‍ය ආයතනවල කාර්‍යන් හරිහැටි නොකරණ , රජයේ ප්‍රතිපත්තියට පටහැනිව වැඩ කරණ අය ඉන්නවා නම් එම ආයතනෙය් ප්‍රධානියා සිදවන හැම දෙයකටම වගකිව යුතුයි. රටට ආදරය නොකර කටයුතු කරණ අය ගැන පිය වර වහාම ගතයුතුයි. පුටුව රත්කර කර ඉදලා හරියන්නේ නෑ. වෙන කිසිවකු මේවා ගැන කථා නොකරයි. පඩිය වෙලාවට අරගෙන රටට හෙන ගහලා ගියත් කමක් නෑ කියලා වැඩ කරණ අයට සාපයක්ම වේවා!. සම හරක් පාඨකයින් කර ඇති විවේචන කිසිම පදනමක් නෑ. මේ රටට ආදරය කරණ අය පමණක් මෙතුමාගේ අදහස් තේරුම් ගනීවි.",joy
"සදුනි, ඔබේ දැක්ම අති විශිෂ්ටයි.",joy
මෙයාගේ කතා වලට හුරේ දාන අය තවමත් ඉන්නවද අප්පා?,surprise
අපිට නම් අරගොල්ලො ගැන ඇති වෙන්නෙ ලොකු අනුකම්පාවක්.!!!,sadness
මට රතු මල්ලි ගැන දුකයි.,sadness
අපිට දේශප්‍රේමය ගැන කියා දෙන මෙයාගේ දරුවන් කොයි රටේද ඉගෙන ගන්නේ කියල කියන්නකෝ.,disgust
රටේ අසරණ මිනිසුන්ගේ මොළ හෝදනවට මෙයාට හොදට ගෙවනවා.නැතිනම් සෙරෙප්පු දෙකක් නැතිව හිටිය රතු මල්ලි කෝටි ප්‍රකෝටි පතියෙක් වුනේ කොහොමද?කවද හෝ දවසක ජනතා අදිකරණය තීන්දු කරාවි දෙන දඩුවම මොකක්ද කියල.,disgust
තිලක් මට නම් අපි ගැන දුකයි...මන්ත්‍රී හොදයි ..ඇමති හොදාආආආයි........,disgust
එයාගේ දර්ශනය ගැන මිනිස්සුන්ගේ කැමැත්ත පළාත් සභා ඡන්දෙදි මිනිස්සු පෙන්නුවේ එයාගේ පක්ෂේ අපේක්ෂකයන්ට නියම උත්තරයක් දීලා,joy
"ඔබගේ කයිවාරුව ඉවරයි, ඔයා කතා කරන්නේ බෙදුම්වාදය ත්‍රස්තවාදය පමණි.",disgust
"දයා, ඔබ තමා හරි අදහස පළ කළේ,නියමයි",joy
මෙතුමා ඔය කතා කියන්නේ කොහොමද කියලා හිතාගන්න බැහැ.මෙයාගේ පරණ පක්ෂයේ මොන ප්‍රශ්න තිබුනත් කොහොම හරි ගොඩදාගෙන රැදිලා හිටියා නම් මිනිස්සුන්ගේ ලොකු කැමැත්තක් තිබුණා.,surprise
"මෙතුමා කියන අධිරාජ්‍යවාදී බලවේග කියන ඒවා හෑල්ලුවට ලක් කරන්න එපා. ජිනීවා පැත්තෙන් ඇහෙන කතා පේනවා නේද? දැන් දැන් ශ්‍රී ලංකාවේ දේශපාලනය කරන්න හොඳ කථිකත්වයක් තියෙන්න ඕන ඒකට සිංහල /දෙමළ භාෂා දෙක හොඳටම ඇති. චීනය, ජපානය, අරාබිය කටයුතු කරන්නෙ ඔවුන්ගේ භාෂාවෙන් මිසක් ඉංග්‍රීසියෙන් නෙවෙයි.",anger
ඔයා හැංගුන තැනට ටිකක් එහායින්....,disgust
"අපේ දරු පැටියා මේ ප්‍රවෘත්තිය බලා මට එස්.එම්.එස්. එකක් ගහලා අහනවා තාත්තේ, ඒ අන්කල් ඒ දවස් ටිකේ හැන්ගිලාද හිටියේ කියලා? මම කිවුවා මම දන්නේ නැහැ පුතේ කියලා. ටික වෙලාවකින් තව එස්.එම් එස් .එකක් ආවා තාත්තේ එහෙම වෙන්න ඇති මම දන්නවා තැන කියලා. මම ගැහුවා කොහෙද කියලා. එයා එවනවා අර මාමලාගේ ගෙදර කියලා. මෙය සත්‍ය සිදුවීමක්",disgust
උක්කු අම්මට ජයවේවා -නිනි.නාපොලි.,joy
අම්මේ ඔබට නිරෝගී බව සහ දීර්ගායුෂ පතමි.,joy
බුදු සරණ වේවා සදහම් සරන වේවා .සග සරණ වේවා මෙතුන් සරණින් ජයම වේවා!,joy
ආච්චියෙ ඔබ රටටම ආඩම්බරයක්. බුදු සරණයි දෙවිපිහිටයි,joy
"මව්නි, ඔබට නිදුක් නිරෝගී සුව තව තවත් ලැබේවා.",joy
කෝටි දෙකක් ජනගහනය ලංකාවේ.. ඇය පමණක්ය ජීවන මඟ දුර ආවේ.. තිස් තුන් වරක් ශ්‍රී පාදය වැඳි තාවේ.. තුන් සරණේ පිහිට නොමදව ලැබුවාවේ---- මව් තුමි දකින නෙත් සතුටින් පිරි ඇත්තේ.. දහඩිය මහන්සිය ජීවිතෙ ඵල ගත්තේ.. දෛනික දිවියෙ පිහිටට අත පා නැත්තේ.. ආදර්ශයකි වයසක මව දී ඇත්තේ,joy
